root_id,primary_type,class,nt_type,group
720575940620143525,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940620230497,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940620349564,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940620363885,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940620382317,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940620475630,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940620495830,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940620520513,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940620521754,KCapbp-m,Kenyon_Cell,ACH,MB_VL
720575940620889153,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940620923980,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940620932684,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940621121140,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940621175472,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940621288225,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940621692440,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940621802751,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940621839086,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940621863006,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940621913897,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940621943977,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940621947486,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940622135501,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622147148,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622263832,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622321251,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622353622,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622403030,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622439704,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940622467293,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622606315,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622646980,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622698825,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622722485,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940622735615,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622864920,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940622889997,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940622948872,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940623032970,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940623165737,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940623203012,KCapbp-m,Kenyon_Cell,ACH,MB_VL.MB_ML
720575940623244180,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940623554748,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940623756215,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940623881801,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940623904181,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940623914679,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940623971819,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940623994701,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624021483,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624195559,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624291728,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940624294072,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624453868,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624549646,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624601236,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624629948,KCapbp-m,Kenyon_Cell,ACH,MB_VL.MB_ML
720575940624642492,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624653299,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624660313,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940624663427,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624676414,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940624695335,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624749258,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624776206,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624922256,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940624989214,KCapbp-m,Kenyon_Cell,ACH,MB_VL.MB_ML
720575940625163139,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625264659,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625346023,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940625354904,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625461534,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625477150,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625499153,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625506704,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625525912,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625564816,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625576080,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625602608,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625667365,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625740169,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625871741,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940625937797,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940626124743,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626139560,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626144680,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626158692,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626201512,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626217341,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626226690,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626313546,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626403400,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940626468629,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626698633,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626733693,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626825853,KCapbp-m,Kenyon_Cell,ACH,MB_ML.MB_VL
720575940626867742,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626904561,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940627045642,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940627089930,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940627172936,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940627173192,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940627243322,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940627245701,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940627480363,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940627534339,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940627573659,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940627700484,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940627910160,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940627924935,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940627941242,KCapbp-m,Kenyon_Cell,ACH,MB_VL.MB_ML
720575940628103806,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940628138246,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940628331625,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940628406828,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940628424527,KCapbp-m,Kenyon_Cell,ACH,SIP.MB_ML
720575940628641847,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940628651792,KCapbp-m,Kenyon_Cell,ACH,MB_VL.MB_ML
720575940628685884,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940628766467,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940628924887,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940628999579,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940629010331,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940629141607,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940629270060,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940629282391,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940629388239,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940629481935,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940629489103,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940629504554,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940629671491,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940629814060,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940629973753,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940630159939,KCapbp-m,Kenyon_Cell,ACH,MB_VL.MB_ML
720575940630180935,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940630189624,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940630192682,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940630411259,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940630488827,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940630561484,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940630651223,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940630862287,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940630917573,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940630987091,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940631019468,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940631035154,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940631275821,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940631399978,KCapbp-m,Kenyon_Cell,ACH,MB_ML.MB_VL
720575940631432403,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940631447363,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940631571247,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940631601219,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940631718969,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940631732328,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940631741032,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940631879193,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940632172770,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632229788,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632338145,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632347423,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632351457,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632465945,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632481363,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940632725459,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632737837,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632758041,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940633032599,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940633034336,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940633301183,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940633466524,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940633509471,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940633620940,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940633802009,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940633904736,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940634018415,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940634209376,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940634968939,KCapbp-m,Kenyon_Cell,ACH,MB_VL.MB_ML
720575940635033701,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940635075179,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940635153294,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940635807087,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940635953343,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636059226,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940636136567,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636576436,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940636579817,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636640602,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636685894,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940637055797,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940637222470,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940637412841,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940637508698,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940637726180,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940638053609,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940638179699,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940638446936,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940638561102,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940638995005,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639013210,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639128885,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639157968,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940639172560,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639188046,KCapbp-m,Kenyon_Cell,ACH,MB_VL.MB_ML
720575940639202532,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639543715,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639684440,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639905232,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639986048,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940640468725,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940641065973,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940641355739,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940641360091,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940642162573,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940643497632,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940643830126,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940644238496,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940645059107,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940645236078,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940645303918,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940645714723,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940646609028,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940648205945,KCapbp-m,Kenyon_Cell,ACH,MB_VL.MB_ML
720575940649682809,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940652784289,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
