root_id,primary_type,class,nt_type,group
720575940610347929,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610358501,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610378865,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610380498,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610386661,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610393842,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610410609,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610470130,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610476506,KCab,Kenyon_Cell,ACH,MB_CA
720575940610497731,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610505621,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610535890,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610543257,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610585011,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610609075,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610614757,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610617317,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610617753,KCab,Kenyon_Cell,ACH,MB_CA
720575940610618341,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610637235,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610649464,KCab,Kenyon_Cell,ACH,MB_CA
720575940610676403,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610690162,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610691507,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610812258,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610856874,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940610886610,KCab,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940610929778,KCab,Kenyon_Cell,ACH,MB_CA.CRE
720575940610943897,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610946730,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940610963734,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611045700,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611102578,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611263090,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611330070,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611343054,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611390742,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
